Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
192.168.100.149-192.168.100.3-59353-80-17,192.168.10.10,59353,192.168.1.5,80,17,04/06/2018 05:44:38 AM,21539718,22,1,0,0,0,0,0,0,0,0,0,0,0,1.067794852,979078.0909,19632.48934,1019998,949710,20562952,979188.1905,20110.35438,1019998,949710,0,0,0,0,0,0,0,0,0,176,8,1.021368989,0.046425863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.3-28405-80-6,192.168.1.5,28405,192.168.10.10,80,6,04/06/2018 06:09:10 AM,18293416,3,1,300,100,100,100,100,0,100,100,100,0,21.8657904,0.218657904,6097805.333,1240190.513,7425260,4968814,12394074,6197037,1736969.624,7425260,4968814,0,0,0,0,0,0,0,0,0,60,20,0.163993428,0.054664476,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,0,0,0,0,6662301,1078986.965,7425260,5899342,1,DDoS
192.168.100.147-192.168.100.5-13494-80-17,192.168.10.10,13494,192.168.1.3,80,17,04/06/2018 06:36:56 AM,26641352,8,1,0,0,0,0,0,0,0,0,0,0,0,0.337820693,3330169,1022759.122,5584505,2279625,23861618,3408802.571,1078269.616,5584505,2279625,0,0,0,0,0,0,0,0,0,64,8,0.300285061,0.037535633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,21056847,0,21056847,21056847,5584505,0,5584505,5584505,1,DDoS
192.168.100.147-192.168.100.5-40735-80-6,192.168.1.3,40735,192.168.10.10,80,6,04/06/2018 06:38:38 AM,20879205,5,1,500,100,100,100,100,0,100,100,100,0,28.73672633,0.287367263,4175841,1470429.44,5919649,2638006,14959556,3739889,1271163.25,5489546,2638006,0,0,0,0,0,0,0,0,0,100,20,0.239472719,0.047894544,100,100,100,0,0,0,1,0,0,0,0,0,0,0,116.6666667,100,100,0,0,0,0,0,0,5,500,1,100,-1,512,5,0,6832004,0,6832004,6832004,5704597.5,304128.7479,5919649,5489546,1,DDoS
192.168.100.148-192.168.100.5-44585-80-6,192.168.10.10,44585,192.168.1.1,80,6,04/06/2018 06:39:42 AM,18551766,2,1,200,100,100,100,100,0,100,100,100,0,16.17096723,0.161709672,9275883,4001569.601,12105420,6446346,12105420,12105420,0,12105420,12105420,0,0,0,0,0,0,0,0,0,40,20,0.107806448,0.053903224,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,0,0,0,0,9275883,4001569.601,12105420,6446346,1,DDoS
192.168.100.147-192.168.100.6-39222-80-17,192.168.1.5,39222,192.168.10.10,80,17,04/06/2018 06:44:13 AM,40947995,8,1,0,0,0,0,0,0,0,0,0,0,0,0.219790981,5118499.375,4010269.782,15033890,3587217,25914105,3702015,189683.4663,4035448,3587217,0,0,0,0,0,0,0,0,0,64,8,0.195369761,0.02442122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,0,0,0,0,15033890,0,15033890,15033890,1,DDoS
192.168.100.147-192.168.100.3-29439-80-17,192.168.10.10,29439,192.168.1.1,80,17,04/06/2018 06:52:37 AM,18337198,12,1,0,0,0,0,0,0,0,0,0,0,0,0.708941464,1528099.833,743041.4273,3887402,1300525,17004751,1545886.455,776624.501,3887402,1300525,0,0,0,0,0,0,0,0,0,96,8,0.654407505,0.054533959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.5-5354-80-17,192.168.1.5,5354,192.168.10.10,80,17,04/06/2018 06:53:41 AM,30121269,9,1,0,0,0,0,0,0,0,0,0,0,0,0.331991325,3346807.667,533886.8042,4684466,3088521,27017840,3377230,562347.5838,4684466,3088521,0,0,0,0,0,0,0,0,0,72,8,0.298792192,0.033199132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.149-192.168.100.5-60821-80-17,192.168.10.10,60821,192.168.1.2,80,17,04/06/2018 06:53:49 AM,40924611,7,1,0,0,0,0,0,0,0,0,0,0,0,0.195481394,5846373,2462274.407,10497674,3475772,37448839,6241473.167,2442146.497,10497674,4371979,0,0,0,0,0,0,0,0,0,56,8,0.17104622,0.024435174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,3475772,0,3475772,3475772,8102283,2126544.744,10497674,6436860,1,DDoS
192.168.100.150-192.168.100.6-11716-80-6,192.168.1.4,11716,192.168.10.10,80,6,04/06/2018 06:55:03 AM,37835010,2,2,200,100,100,100,100,0,100,0,50,70.71067812,7.92916402,0.105722187,12611670,10917805.08,19700148,38944,19700148,19700148,0,19700148,19700148,38944,38944,0,38944,38944,0,0,0,0,40,40,0.052861093,0.052861093,0,100,80,44.72135955,2000,0,1,0,0,0,0,0,0,1,100,100,50,0,0,0,0,0,0,2,200,2,100,-1,0,2,0,38944,0,38944,38944,18898033,1134361.912,19700148,18095918,1,DDoS
192.168.100.148-192.168.100.7-21481-80-6,192.168.10.10,21481,192.168.1.5,80,6,04/06/2018 07:07:47 AM,15066661,7,1,700,100,100,100,100,0,100,100,100,0,53.0973651,0.530973651,2152380.143,308994.6239,2285739,1451949,12780922,2130153.667,332300.2808,2275705,1451949,0,0,0,0,0,0,0,0,0,140,20,0.464601945,0.066371706,100,100,100,0,0,0,1,0,0,0,0,0,0,0,112.5,100,100,0,0,0,0,0,0,7,700,1,100,-1,512,7,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.148-192.168.100.3-13498-80-17,192.168.1.4,13498,192.168.10.10,80,17,04/06/2018 07:08:02 AM,22799377,10,1,0,0,0,0,0,0,0,0,0,0,0,0.482469324,2279937.7,1641256.729,5901960,1422144,18011602,2001289.111,1468649.873,5901960,1422144,0,0,0,0,0,0,0,0,0,80,8,0.438608476,0.043860848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,4787775,0,4787775,4787775,5901960,0,5901960,5901960,1,DDoS
192.168.100.148-192.168.100.6-57412-80-17,192.168.10.10,57412,192.168.1.3,80,17,04/06/2018 07:09:00 AM,33484616,5,1,0,0,0,0,0,0,0,0,0,0,0,0.179186764,6696923.2,3001501.674,11376436,3344226,30140390,7535097.5,2707109.532,11376436,5226937,0,0,0,0,0,0,0,0,0,40,8,0.149322304,0.029864461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,3344226,0,3344226,3344226,7535097.5,2707109.532,11376436,5226937,1,DDoS
192.168.100.148-192.168.100.3-41636-80-17,192.168.1.7,41636,192.168.1.1,80,17,04/06/2018 07:10:58 AM,23204372,10,1,0,0,0,0,0,0,0,0,0,0,0,0.474048597,2320437.2,1316058.324,5369144,1439740,21705326,2411702.889,1361912.134,5369144,1439740,0,0,0,0,0,0,0,0,0,80,8,0.43095327,0.043095327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,14705595,0,14705595,14705595,5369144,0,5369144,5369144,1,DDoS
192.168.100.147-192.168.100.5-22525-80-17,192.168.1.2,22525,192.168.1.9,80,17,04/06/2018 07:18:51 AM,30310339,9,1,0,0,0,0,0,0,0,0,0,0,0,0.329920427,3367815.444,1817270.405,8207867,2673191,27497864,3437233,1929945.24,8207867,2673191,0,0,0,0,0,0,0,0,0,72,8,0.296928385,0.032992043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,22102472,0,22102472,22102472,8207867,0,8207867,8207867,1,DDoS
192.168.100.147-192.168.100.3-20872-80-6,192.168.1.2,20872,192.168.1.10,80,6,04/06/2018 07:22:02 AM,18951165,4,2,300,100,100,0,75,50,100,0,50,70.71067812,21.10688182,0.316603227,3790233,3979511.52,9757370,47134,9193795,3064598.333,2430705.321,4815463,289381,9999617,9999617,0,9999617,9999617,0,0,0,0,80,44,0.211068818,0.105534409,0,100,71.42857143,48.79500365,2380.952381,0,1,0,0,0,0,0,0,0,83.33333333,75,50,0,0,0,0,0,0,4,300,2,100,-1,29200,3,0,0,0,0,0,9757370,0,9757370,9757370,1,DDoS
192.168.100.147-192.168.100.6-29484-80-17,192.168.1.9,29484,192.168.1.2,80,17,04/06/2018 07:25:02 AM,34743871,6,1,0,0,0,0,0,0,0,0,0,0,0,0.201474384,5790645.167,2732966.022,11197153,3692990,29874823,5974964.6,3013565.446,11197153,3692990,0,0,0,0,0,0,0,0,0,48,8,0.172692329,0.028782055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,12983721,0,12983721,12983721,8482526.5,3839061.613,11197153,5767900,1,DDoS
192.168.100.147-192.168.100.7-20052-80-17,192.168.1.10,20052,192.168.1.2,80,17,04/06/2018 07:27:29 AM,18268816,3,1,0,0,0,0,0,0,0,0,0,0,0,0.218952339,6089605.333,1088251.363,7343116,5386533,10925700,5462850,107928.5364,5539167,5386533,0,0,0,0,0,0,0,0,0,24,8,0.164214254,0.054738085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,6089605.333,1088251.363,7343116,5386533,1,DDoS
192.168.100.147-192.168.100.3-14206-80-17,192.168.1.3,14206,192.168.1.11,80,17,04/06/2018 07:35:17 AM,16901563,11,1,0,0,0,0,0,0,0,0,0,0,0,0.709993508,1536505.727,795488.4148,3934861,1284040,15614684,1561468.4,833964.6494,3934861,1284040,0,0,0,0,0,0,0,0,0,88,8,0.650827382,0.059166126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.3-54151-80-6,192.168.1.11,54151,192.168.1.3,80,6,04/06/2018 07:37:45 AM,25442446,3,2,300,100,100,100,100,0,100,0,50,70.71067812,15.72175883,0.196521985,6360611.5,5396880.246,12764971,179384,12677475,6338737.5,2978275.072,8444696,4232779,17177134,17177134,0,17177134,17177134,0,0,0,0,60,44,0.117913191,0.078608794,0,100,83.33333333,40.82482905,1666.666667,0,1,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,0,3,300,2,100,-1,29200,3,0,4412163,0,4412163,4412163,10515141.5,3181739.392,12764971,8265312,1,DDoS
192.168.100.149-192.168.100.5-40542-80-17,192.168.1.4,40542,192.168.1.11,80,17,04/06/2018 07:39:37 AM,21211793,6,1,0,0,0,0,0,0,0,0,0,0,0,0.330005106,3535298.833,98376.59631,3663151,3434956,17548642,3509728.4,84815.03653,3651757,3434956,0,0,0,0,0,0,0,0,0,48,8,0.28286152,0.047143587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.150-192.168.100.5-4372-80-17,192.168.1.7,4372,192.168.1.8,80,17,04/06/2018 07:44:39 AM,21617417,6,1,0,0,0,0,0,0,0,0,0,0,0,0.32381297,3602902.833,500575.7886,4624228,3374450,18216788,3643357.6,548585.2158,4624228,3374450,0,0,0,0,0,0,0,0,0,48,8,0.277553974,0.046258996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.148-192.168.100.5-38827-80-17,192.168.1.9,38827,192.168.1.12,80,17,04/06/2018 08:21:00 AM,44168646,9,1,0,0,0,0,0,0,0,0,0,0,0,0.226404948,4907627.333,1814726.877,7520088,3285818,40771825,5096478.125,1843057.102,7520088,3285818,0,0,0,0,0,0,0,0,0,72,8,0.203764453,0.022640495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,17295401,0,17295401,17295401,6718311.25,885548.0966,7520088,5617155,1,DDoS
192.168.100.148-192.168.100.3-53880-80-17,192.168.1.12,53880,192.168.1.9,80,17,04/06/2018 08:25:35 AM,13390144,9,1,0,0,0,0,0,0,0,0,0,0,0,0.746817958,1487793.778,450336.1001,2688559,1327305,12062839,1507854.875,477111.0376,2688559,1330574,0,0,0,0,0,0,0,0,0,72,8,0.672136162,0.074681796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.150-192.168.100.3-55796-80-6,192.168.1.3,55796,192.168.1.8,80,6,04/06/2018 08:25:42 AM,53143136,5,4,200,100,100,0,40,54.77225575,100,0,25,50,5.645131669,0.16935395,6642892,12174205.27,26883973,17618,53018234,13254558.5,15141262.33,26883973,114644,52997805,17665935,15279684.75,26994133,32360,0,0,0,0,100,92,0.094085528,0.075268422,0,100,40,51.63977795,2666.666667,0,1,0,0,0,0,0,0,0,44.44444444,40,25,0,0,0,0,0,0,5,200,4,100,-1,29200,2,0,119773,7253.501361,124902,114644,26362062,738093.6146,26883973,25840151,1,DDoS
192.168.100.148-192.168.100.7-60996-80-17,192.168.1.8,60996,192.168.1.3,80,17,04/06/2018 09:19:48 AM,18135144,4,1,0,0,0,0,0,0,0,0,0,0,0,0.275707764,4533786,85452.75721,4652435,4460890,13651331,4550443.667,96376.31151,4652435,4460890,0,0,0,0,0,0,0,0,0,32,8,0.220566211,0.055141553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.3-21714-80-17,192.168.1.1,21714,192.168.1.11,80,17,04/06/2018 09:24:00 AM,34231198,12,1,0,0,0,0,0,0,0,0,0,0,0,0.379770524,2852599.833,1491087.858,5334674,1097039,33108729,3009884.455,1455723.096,5334674,1097039,0,0,0,0,0,0,0,0,0,96,8,0.350557407,0.029213117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,9449174,0,9449174,9449174,5334674,0,5334674,5334674,1,DDoS
192.168.100.149-192.168.100.5-32060-80-6,192.168.1.11,32060,192.168.1.1,80,6,04/06/2018 09:25:03 AM,10245662,2,1,200,100,100,100,100,0,100,100,100,0,29.28068484,0.292806848,5122831,284149.4458,5323755,4921907,5323755,5323755,0,5323755,5323755,0,0,0,0,0,0,0,0,0,40,20,0.195204566,0.097602283,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,4921907,0,4921907,4921907,5323755,0,5323755,5323755,1,DDoS
192.168.100.148-192.168.100.7-19534-80-17,192.168.1.8,19534,192.168.1.11,80,17,04/06/2018 09:33:42 AM,16406387,4,1,0,0,0,0,0,0,0,0,0,0,0,0.30475936,4101596.75,741382.45,5213536,3716913,11192851,3730950.333,14117.67436,3745147,3716913,0,0,0,0,0,0,0,0,0,32,8,0.243807488,0.060951872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,5213536,0,5213536,5213536,1,DDoS
