Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
192.168.100.147-192.168.100.5-14529-80-17,192.168.191.175,14529,192.168.172.137,80,17,04/06/2018 06:21:47 PM,35513104,11,1,0,0,0,0,0,0,0,0,0,0,0,0.33790344,3228464,902623.1205,5645527,1972886,29867577,2986757.7,437273.3794,3652756,1972886,0,0,0,0,0,0,0,0,0,88,8,0.30974482,0.02815862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,5645527,0,5645527,5645527,1,DoS
192.168.100.150-192.168.100.3-60365-80-17,192.168.191.175,60365,192.168.173.183,80,17,04/06/2018 06:10:43 PM,13758110,6,1,0,0,0,0,0,0,0,0,0,0,0,0.508790815,2293018.333,8961.202903,2307170,2281321,11463419,2292683.8,9976.953578,2307170,2281321,0,0,0,0,0,0,0,0,0,48,8,0.436106413,0.072684402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.149-192.168.100.3-36102-80-6,192.168.212.200,36102,192.168.191.175,80,6,04/06/2018 05:06:50 PM,23397315,3,1,300,100,100,100,100,0,100,100,100,0,17.09597875,0.170959787,7799105,2111152.229,9580200,5467121,13817115,6908557.5,2038499.048,8349994,5467121,0,0,0,0,0,0,0,0,0,60,20,0.128219841,0.042739947,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,0,0,0,0,7799105,2111152.229,9580200,5467121,1,Reconnaissance
192.168.100.149-192.168.100.6-50472-80-17,192.168.87.29,50472,192.168.27.143,80,17,04/06/2018 02:37:30 PM,25806710,4,1,0,0,0,0,0,0,0,0,0,0,0,0.19374806,6451677.5,3653056.482,11883530,4033524,21773186,7257728.667,4014837.679,11883530,4679511,0,0,0,0,0,0,0,0,0,32,8,0.154998448,0.038749612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,4033524,0,4033524,4033524,8546837.5,4718795.787,11883530,5210145,1,DoS
192.168.100.149-192.168.100.3-61660-80-6,192.168.10.12,61660,192.168.254.54,80,6,04/06/2018 05:03:48 PM,28977431,5,2,400,100,100,0,80,44.72135955,100,0,50,70.71067812,17.25480772,0.241567308,4829571.833,3742820.877,8467751,51638,22524302,5631075.5,3720885.197,8467751,262276,21174724,21174724,0,21174724,21174724,0,0,0,0,100,44,0.172548077,0.069019231,0,100,75,46.29100499,2142.857143,0,1,0,0,0,0,0,0,0,85.71428571,80,50,0,0,0,0,0,0,5,400,2,100,-1,29200,4,0,262276,0,262276,262276,7178788.75,1126211.736,8467751,6043206,1,DDoS
192.168.100.147-192.168.100.3-14006-80-17,192.168.247.158,14006,192.168.241.139,80,17,04/06/2018 06:09:44 PM,13519504,10,1,0,0,0,0,0,0,0,0,0,0,0,0.813639317,1351950.4,7138.860992,1361711,1338606,12157793,1350865.889,6640.926469,1358028,1338606,0,0,0,0,0,0,0,0,0,80,8,0.739672106,0.073967211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.148-192.168.100.5-35360-80-17,192.168.16.232,35360,192.168.191.175,80,17,04/06/2018 02:29:32 PM,21999572,4,1,0,0,0,0,0,0,0,0,0,0,0,0.227277149,5499893,2017182.496,7669413,3327651,15318992,5106330.667,2274684.588,7669413,3327651,0,0,0,0,0,0,0,0,0,32,8,0.181821719,0.04545543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,4321928,0,4321928,4321928,7174996.5,699210.5198,7669413,6680580,1,DDoS
192.168.100.150-192.168.100.3-42909-80-17,192.168.79.122,42909,192.168.142.230,80,17,04/06/2018 06:07:47 PM,13173022,6,1,0,0,0,0,0,0,0,0,0,0,0,0.531389077,2195503.667,10592.57186,2208570,2178106,10977278,2195455.6,11842.12377,2208570,2178106,0,0,0,0,0,0,0,0,0,48,8,0.455476352,0.075912725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.3-42643-80-6,192.168.191.175,42643,192.168.191.175,80,6,04/06/2018 05:11:00 PM,24483267,6,3,400,100,100,0,66.66666667,51.63977795,100,0,33.33333333,57.73502692,20.42211115,0.367598001,3060408.375,3203387.616,7215751,46035,24191621,4838324.2,2724184.602,7215751,210572,24437232,12218616,17033148.77,24262871,174361,0,0,0,0,120,68,0.245065334,0.122532667,0,100,60,51.63977795,2666.666667,0,1,0,0,0,0,0,0,0,66.66666667,66.66666667,33.33333333,0,0,0,0,0,0,6,400,3,100,-1,29200,4,0,291646,0,291646,291646,6391509,717800.8441,7215751,5903844,1,DDoS
192.168.100.148-192.168.100.3-26601-80-17,192.168.191.175,26601,192.168.205.72,80,17,04/06/2018 06:06:46 PM,19071750,12,1,0,0,0,0,0,0,0,0,0,0,0,0.681636452,1589312.5,851609.9312,3695535,1216281,17835031,1621366.455,885551.2425,3695535,1216281,0,0,0,0,0,0,0,0,0,96,8,0.629202879,0.052433573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.5-4355-80-6,192.168.230.236,4355,192.168.138.166,80,6,04/06/2018 05:19:27 PM,29722842,4,1,400,100,100,100,100,0,100,100,100,0,16.82207913,0.168220791,7430710.5,1859537.047,8548072,4650709,25072133,8357377.667,185862.3587,8548072,8176757,0,0,0,0,0,0,0,0,0,80,20,0.134576633,0.033644158,100,100,100,0,0,0,1,0,0,0,0,0,0,0,120,100,100,0,0,0,0,0,0,4,400,1,100,-1,512,4,0,4650709,0,4650709,4650709,8357377.667,185862.3587,8548072,8176757,1,DoS
192.168.100.147-192.168.100.5-41453-80-6,192.168.145.223,41453,192.168.175.87,80,6,04/06/2018 05:15:47 PM,14019369,6,1,600,100,100,100,100,0,100,100,100,0,49.93092057,0.499309206,2336561.5,234993.055,2688811,2072260,11330558,2266111.6,178334.6764,2537723,2072260,0,0,0,0,0,0,0,0,0,120,20,0.427979319,0.071329887,100,100,100,0,0,0,1,0,0,0,0,0,0,0,114.2857143,100,100,0,0,0,0,0,0,6,600,1,100,-1,512,6,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.3-51469-80-6,192.168.115.31,51469,192.168.191.175,80,6,04/06/2018 05:07:51 PM,23920053,5,2,400,100,100,0,80,44.72135955,100,0,50,70.71067812,20.90296372,0.292641492,3986675.5,3280210.447,8266199,42262,23688305,5922076.25,1716464.648,8266199,4214149,189486,189486,0,189486,189486,0,0,0,0,100,44,0.209029637,0.083611855,0,100,75,46.29100499,2142.857143,0,1,0,0,0,0,0,0,0,85.71428571,80,50,0,0,0,0,0,0,5,400,2,100,-1,29200,4,0,231748,0,231748,231748,6491385.333,1573117.713,8266199,5268976,1,DoS
192.168.100.150-192.168.100.5-2849-80-6,192.168.15.96,2849,192.168.192.175,80,6,04/06/2018 05:17:56 PM,9023446,2,1,200,100,100,100,100,0,100,100,100,0,33.24672193,0.332467219,4511723,1649852.655,5678345,3345101,5678345,5678345,0,5678345,5678345,0,0,0,0,0,0,0,0,0,40,20,0.221644813,0.110822406,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,3345101,0,3345101,3345101,5678345,0,5678345,5678345,1,DDoS
192.168.100.150-192.168.100.5-36302-80-17,192.168.78.124,36302,192.168.72.164,80,17,04/06/2018 02:16:42 PM,20933193,6,1,0,0,0,0,0,0,0,0,0,0,0,0.334397146,3488865.5,186075.9235,3616580,3114261,17355526,3471105.2,202273.5764,3616580,3114261,0,0,0,0,0,0,0,0,0,48,8,0.286626125,0.047771021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.5-10821-80-6,192.168.170.40,10821,192.168.191.175,80,6,04/06/2018 05:15:46 PM,18491720,7,1,700,100,100,100,100,0,100,100,100,0,43.26260618,0.432626062,2641674.286,567780.4029,3785856,2165733,15578665,2596444.167,608000.8949,3785856,2165733,0,0,0,0,0,0,0,0,0,140,20,0.378547804,0.054078258,100,100,100,0,0,0,1,0,0,0,0,0,0,0,112.5,100,100,0,0,0,0,0,0,7,700,1,100,-1,512,7,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.7-12999-80-6,192.168.49.105,12999,192.168.3.93,80,6,04/06/2018 05:35:34 PM,15676198,6,1,600,100,100,100,100,0,100,100,100,0,44.65368452,0.446536845,2612699.667,26616.06762,2643520,2574311,13040032,2608006.4,26838.744,2643520,2574311,0,0,0,0,0,0,0,0,0,120,20,0.382745867,0.063790978,100,100,100,0,0,0,1,0,0,0,0,0,0,0,114.2857143,100,100,0,0,0,0,0,0,6,600,1,100,-1,512,6,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.3-11880-80-17,192.168.205.72,11880,192.168.205.72,80,17,04/06/2018 02:09:37 PM,22830110,20,1,0,0,0,0,0,0,0,0,0,0,0,0.919837881,1141505.5,51712.41791,1280137,1085121,21620818,1137937.789,50537.36625,1280137,1085121,0,0,0,0,0,0,0,0,0,160,8,0.876036077,0.043801804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.5-47906-80-17,192.168.225.81,47906,192.168.205.72,80,17,04/06/2018 06:14:28 PM,28679634,8,1,0,0,0,0,0,0,0,0,0,0,0,0.313811536,3584954.25,359008.2135,4457078,3312509,24222556,3460365.143,74107.27257,3549460,3312509,0,0,0,0,0,0,0,0,0,64,8,0.278943588,0.034867948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.5-32755-80-17,192.168.176.2,32755,192.168.240.223,80,17,04/06/2018 06:18:00 PM,41955063,8,1,0,0,0,0,0,0,0,0,0,0,0,0.21451523,5244382.875,4503297.962,15878451,2639830,39296188,5613741.143,4731420.119,15878451,2639830,0,0,0,0,0,0,0,0,0,64,8,0.190680205,0.023835026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,14444934,0,14444934,14444934,9170043,5810706.108,15878451,5705150,1,DDoS
192.168.100.148-192.168.100.3-38228-80-6,192.168.150.243,38228,192.168.80.21,80,6,04/06/2018 05:05:59 PM,21196849,6,2,500,100,100,0,83.33333333,40.82482905,100,0,50,70.71067812,28.30609399,0.377414586,3028121.286,2292948.54,6502709,20987,14694140,2938828,1602311.374,4183436,165688,10496740,10496740,0,10496740,10496740,0,0,0,0,120,44,0.28306094,0.094353647,0,100,77.77777778,44.09585518,1944.444444,0,1,0,0,0,0,0,0,0,87.5,83.33333333,50,0,0,0,0,0,0,6,500,2,100,-1,29200,5,0,0,0,0,0,6502709,0,6502709,6502709,1,Reconnaissance
192.168.100.149-192.168.100.3-35063-54022-6,192.168.70.223,35063,192.168.195.164,54022,6,22/05/2018 03:36:20 PM,38089,0,2,0,0,0,0,0,0,0,0,0,0,0,52.50859828,38089,0,38089,38089,0,0,0,0,0,38089,38089,0,38089,38089,0,0,0,0,0,44,0,52.50859828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.148-192.168.100.3-36470-80-6,192.168.191.175,36470,192.168.23.175,80,6,04/06/2018 01:40:32 PM,26785270,3,3,100,100,100,0,33.33333333,57.73502692,100,0,33.33333333,57.73502692,7.466790516,0.224003715,5357054,11809726.05,26482762,25170,26607541,13303770.5,18637908.52,26482762,124779,26685661,13342830.5,18818926.44,26649821,35840,0,0,0,0,60,68,0.112001858,0.112001858,0,100,42.85714286,53.45224838,2857.142857,0,1,0,0,0,0,0,0,1,50,33.33333333,33.33333333,0,0,0,0,0,0,3,100,3,100,-1,29200,1,0,177729,0,177729,177729,26482762,0,26482762,26482762,1,Reconnaissance
192.168.100.149-192.168.100.3-30451-80-6,192.168.158.255,30451,192.168.218.158,80,6,04/06/2018 05:02:25 PM,16031696,4,1,400,100,100,100,100,0,100,100,100,0,31.18821614,0.311882161,4007924,33729.04073,4056122,3977435,12031301,4010433.667,40849.50088,4056122,3977435,0,0,0,0,0,0,0,0,0,80,20,0.249505729,0.062376432,100,100,100,0,0,0,1,0,0,0,0,0,0,0,120,100,100,0,0,0,0,0,0,4,400,1,100,-1,512,4,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.147-192.168.100.3-59460-22645-6,192.168.83.243,59460,192.168.146.50,22645,6,21/05/2018 03:34:05 PM,27375,0,2,0,0,0,0,0,0,0,0,0,0,0,73.05936073,27375,0,27375,27375,0,0,0,0,0,27375,27375,0,27375,27375,0,0,0,0,0,44,0,73.05936073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.148-192.168.100.3-42640-48111-6,192.168.169.35,42640,192.168.41.251,48111,6,22/05/2018 10:34:07 AM,23416,0,2,0,0,0,0,0,0,0,0,0,0,0,85.41168432,23416,0,23416,23416,0,0,0,0,0,23416,23416,0,23416,23416,0,0,0,0,0,44,0,85.41168432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.147-192.168.100.5-38585-80-6,192.168.93.105,38585,192.168.205.72,80,6,04/06/2018 01:42:04 PM,42346813,2,2,200,100,100,100,100,0,100,0,50,70.71067812,7.084358391,0.094458112,14115604.33,12505214.29,24036638,68823,24036638,24036638,0,24036638,24036638,68823,68823,0,68823,68823,0,0,0,0,40,40,0.047229056,0.047229056,0,100,80,44.72135955,2000,0,1,0,0,0,0,0,0,1,100,100,50,0,0,0,0,0,0,2,200,2,100,-1,0,2,0,68823,0,68823,68823,21138995,4097886.03,24036638,18241352,1,DDoS
192.168.100.147-192.168.100.3-46271-80-17,192.168.182.171,46271,192.168.103.157,80,17,04/06/2018 06:05:51 PM,22323370,10,1,0,0,0,0,0,0,0,0,0,0,0,0.492757142,2232337,2398479.18,8961599,1284141,21023179,2335908.778,2520140.899,8961599,1284141,0,0,0,0,0,0,0,0,0,80,8,0.447961038,0.044796104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,11690316,0,11690316,11690316,8961599,0,8961599,8961599,1,DDoS
192.168.100.148-192.168.100.7-15619-80-17,192.168.61.212,15619,192.168.8.10,80,17,04/06/2018 06:41:32 PM,34044572,11,1,0,0,0,0,0,0,0,0,0,0,0,0.352479097,3094961.091,1133694.399,5650733,1344170,28393839,2839383.9,793547.7894,4557869,1344170,0,0,0,0,0,0,0,0,0,88,8,0.323105839,0.029373258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,-1,-1,0,0,0,0,0,0,5650733,0,5650733,5650733,1,DoS
192.168.100.147-192.168.100.5-35074-80-17,192.168.240.233,35074,192.168.171.96,80,17,04/06/2018 02:35:13 PM,7555552,1,1,0,0,0,0,0,0,0,0,0,0,0,0.264706007,7555552,0,7555552,7555552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.132353003,0.132353003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,7555552,0,7555552,7555552,1,DoS
192.168.100.149-192.168.100.7-60912-80-17,192.168.18.138,60912,192.168.179.250,80,17,04/06/2018 06:37:05 PM,39520434,6,1,0,0,0,0,0,0,0,0,0,0,0,0.177123561,6586739,3045912.955,10723471,3864411,34409046,6881809.2,3308169.281,10723471,3864411,0,0,0,0,0,0,0,0,0,48,8,0.151820195,0.025303366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,8069546,0,8069546,8069546,7862722,2988438.323,10723471,5111388,1,DDoS
192.168.100.147-192.168.100.3-7359-80-17,192.168.110.85,7359,192.168.210.181,80,17,04/06/2018 06:03:09 PM,13154663,9,1,0,0,0,0,0,0,0,0,0,0,0,0.760186711,1461629.222,443186.2657,2642535,1294243,11800793,1475099.125,471812.4586,2642535,1294243,0,0,0,0,0,0,0,0,0,72,8,0.68416804,0.076018671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.148-192.168.100.3-58642-80-6,192.168.191.175,58642,192.168.191.175,80,6,04/06/2018 07:04:33 PM,5001817,3,5,420,494,420,0,140,242.4871131,494,0,98.8,220.9235162,182.7335946,1.599418771,714545.2857,1890358.32,5001475,15,297,148.5,188.7975106,282,15,5001817,1250454.25,2500690.502,5001490,23,0,0,0,0,96,176,0.599782039,0.999636732,0,494,101.5555556,202.365456,40951.77778,0,1,0,0,0,0,0,0,1,114.25,140,98.8,0,0,0,0,0,0,3,420,5,494,-1,235,1,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.149-192.168.100.6-65301-80-6,192.168.205.72,65301,192.168.44.106,80,6,04/06/2018 01:38:36 PM,39920204,2,1,200,100,100,100,100,0,100,100,100,0,7.514991657,0.075149917,19960102,363161.5575,20216896,19703308,20216896,20216896,0,20216896,20216896,0,0,0,0,0,0,0,0,0,40,20,0.050099944,0.025049972,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,0,0,0,0,19960102,363161.5575,20216896,19703308,1,DoS
