Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
192.168.100.149-192.168.100.7-46746-8009-6,192.168.155.31,46746,192.168.49.123,8009,6,22/05/2018 07:38:55 PM,545,4,4,5,5,5,0,1.25,2.5,5,0,1.25,2.5,18348.62385,14678.89908,77.85714286,59.62501872,207,35,426,142,93.37558567,207,35,458,152.6666667,155.7958065,331,43,0,0,0,0,128,144,7339.449541,7339.449541,0,5,1.111111111,2.204792759,4.861111111,0,1,0,0,0,0,0,0,1,1.25,1.25,1.25,0,0,0,0,0,0,4,5,4,5,-1,181,1,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.149-192.168.100.3-40081-25856-6,192.168.167.132,40081,192.168.49.123,25856,6,21/05/2018 08:34:15 PM,44796,0,2,0,0,0,0,0,0,0,0,0,0,0,44.64684347,44796,0,44796,44796,0,0,0,0,0,44796,44796,0,44796,44796,0,0,0,0,0,44,0,44.64684347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.147-192.168.100.3-28405-80-6,192.168.167.22,28405,192.168.49.123,80,6,04/06/2018 05:09:10 PM,18293416,3,1,300,100,100,100,100,0,100,100,100,0,21.8657904,0.218657904,6097805.333,1240190.513,7425260,4968814,12394074,6197037,1736969.624,7425260,4968814,0,0,0,0,0,0,0,0,0,60,20,0.163993428,0.054664476,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,0,0,0,0,6662301,1078986.965,7425260,5899342,1,DDoS
192.168.100.147-192.168.100.5-13494-80-17,192.168.30.40,13494,192.168.35.4,80,17,04/06/2018 02:36:56 PM,26641352,8,1,0,0,0,0,0,0,0,0,0,0,0,0.337820693,3330169,1022759.122,5584505,2279625,23861618,3408802.571,1078269.616,5584505,2279625,0,0,0,0,0,0,0,0,0,64,8,0.300285061,0.037535633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,21056847,0,21056847,21056847,5584505,0,5584505,5584505,1,DDoS
192.168.100.148-192.168.100.5-52934-80-6,192.168.52.184,52934,192.168.49.123,80,6,04/06/2018 05:18:10 PM,15109627,3,1,300,100,100,100,100,0,100,100,100,0,26.47318825,0.264731883,5036542.333,1519061.865,6397685,3397839,11711788,5855894,766208.1802,6397685,5314103,0,0,0,0,0,0,0,0,0,60,20,0.198548912,0.066182971,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,3397839,0,3397839,3397839,5855894,766208.1802,6397685,5314103,1,DoS
192.168.100.147-192.168.100.5-40735-80-6,192.168.174.31,40735,192.168.49.123,80,6,04/06/2018 05:18:38 PM,20879205,5,1,500,100,100,100,100,0,100,100,100,0,28.73672633,0.287367263,4175841,1470429.44,5919649,2638006,14959556,3739889,1271163.25,5489546,2638006,0,0,0,0,0,0,0,0,0,100,20,0.239472719,0.047894544,100,100,100,0,0,0,1,0,0,0,0,0,0,0,116.6666667,100,100,0,0,0,0,0,0,5,500,1,100,-1,512,5,0,6832004,0,6832004,6832004,5704597.5,304128.7479,5919649,5489546,1,DDoS
192.168.100.148-192.168.100.5-44585-80-6,192.168.180.247,44585,192.168.49.123,80,6,04/06/2018 05:23:42 PM,18551766,2,1,200,100,100,100,100,0,100,100,100,0,16.17096723,0.161709672,9275883,4001569.601,12105420,6446346,12105420,12105420,0,12105420,12105420,0,0,0,0,0,0,0,0,0,40,20,0.107806448,0.053903224,100,100,100,0,0,0,1,0,0,0,0,0,0,0,133.3333333,100,100,0,0,0,0,0,0,2,200,1,100,-1,512,2,0,0,0,0,0,9275883,4001569.601,12105420,6446346,1,DDoS
192.168.100.147-192.168.100.3-56016-80-17,192.168.49.55,56016,192.168.49.123,80,17,04/06/2018 06:04:36 PM,15008890,12,1,0,0,0,0,0,0,0,0,0,0,0,0.866153326,1250740.833,9068.519142,1268443,1236612,13762175,1251106.818,9417.737019,1268443,1236612,0,0,0,0,0,0,0,0,0,96,8,0.799526148,0.066627179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.3-58747-80-17,192.168.177.90,58747,192.168.49.123,80,17,04/06/2018 06:02:33 PM,12236795,6,1,0,0,0,0,0,0,0,0,0,0,0,0.572045213,2039465.833,13907.68988,2061024,2023562,10210868,2042173.6,13667.10631,2061024,2023562,0,0,0,0,0,0,0,0,0,48,8,0.490324468,0.081720745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.6-39222-80-17,192.168.49.164,39222,192.168.49.123,80,17,04/06/2018 06:24:13 PM,40947995,8,1,0,0,0,0,0,0,0,0,0,0,0,0.219790981,5118499.375,4010269.782,15033890,3587217,25914105,3702015,189683.4663,4035448,3587217,0,0,0,0,0,0,0,0,0,64,8,0.195369761,0.02442122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,0,0,0,0,15033890,0,15033890,15033890,1,DDoS
192.168.100.150-192.168.100.3-33414-80-6,192.168.53.238,33414,192.168.49.123,80,6,04/06/2018 05:09:36 PM,24050752,3,2,200,100,100,0,66.66666667,57.73502692,100,0,50,70.71067812,12.47362245,0.207893707,6012688,7297572.341,15170504,37574,8880248,4440124,5900598.2,8612477,267771,24013178,24013178,0,24013178,24013178,0,0,0,0,60,44,0.124736224,0.083157483,0,100,66.66666667,51.63977795,2666.666667,0,1,0,0,0,0,0,0,0,80,66.66666667,50,0,0,0,0,0,0,3,200,2,100,-1,29200,2,0,0,0,0,0,11891490.5,4637225.363,15170504,8612477,1,Reconnaissance
192.168.100.147-192.168.100.3-50255-80-6,192.168.191.7,50255,192.168.49.123,80,6,04/06/2018 01:24:19 PM,26983632,3,3,100,100,100,0,33.33333333,57.73502692,100,0,33.33333333,57.73502692,7.411900666,0.22235702,5396726.4,11881524.61,26650883,33741,26811103,13405551.5,18731727.45,26650883,160220,26864877,13432438.5,18948619.72,26831136,33741,0,0,0,0,60,68,0.11117851,0.11117851,0,100,42.85714286,53.45224838,2857.142857,0,1,0,0,0,0,0,0,1,50,33.33333333,33.33333333,0,0,0,0,0,0,3,100,3,100,-1,29200,1,0,172529,0,172529,172529,26650883,0,26650883,26650883,1,DoS
192.168.100.147-192.168.100.3-18644-80-6,192.168.91.44,18644,192.168.49.123,80,6,04/06/2018 05:08:43 PM,19601237,4,2,300,100,100,0,75,50,100,0,50,70.71067812,20.40687534,0.30610313,3920247.4,3477035.626,6939474,62230,13424121,4474707,3674141.639,6939474,251837,12599533,12599533,0,12599533,12599533,0,0,0,0,80,44,0.204068753,0.102034377,0,100,71.42857143,48.79500365,2380.952381,0,1,0,0,0,0,0,0,0,83.33333333,75,50,0,0,0,0,0,0,4,300,2,100,-1,29200,3,0,251837,0,251837,251837,6449800,424983.441,6939474,6177116,1,DoS
192.168.100.147-192.168.100.3-58218-80-17,192.168.209.75,58218,192.168.49.123,80,17,04/06/2018 02:32:52 PM,28381859,17,1,0,0,0,0,0,0,0,0,0,0,0,0.634207928,1669521.118,1037711.76,4462939,959053,27160558,1697534.875,1065084.458,4462939,959053,0,0,0,0,0,0,0,0,0,136,8,0.598974155,0.035233774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.149-192.168.100.3-31142-80-17,192.168.156.153,31142,192.168.49.123,80,17,04/06/2018 06:04:21 PM,13730087,7,1,0,0,0,0,0,0,0,0,0,0,0,0.582662004,1961441,645680.2796,3425407,1696556,12033531,2005588.5,695637.8464,3425407,1707568,0,0,0,0,0,0,0,0,0,56,8,0.509829253,0.07283275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.3-29439-80-17,192.168.60.99,29439,192.168.49.123,80,17,04/06/2018 06:12:37 PM,18337198,12,1,0,0,0,0,0,0,0,0,0,0,0,0.708941464,1528099.833,743041.4273,3887402,1300525,17004751,1545886.455,776624.501,3887402,1300525,0,0,0,0,0,0,0,0,0,96,8,0.654407505,0.054533959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.150-192.168.100.3-49731-58887-6,192.168.243.162,49731,192.168.49.123,58887,6,22/05/2018 10:34:21 AM,10675,0,2,0,0,0,0,0,0,0,0,0,0,0,187.35363,10675,0,10675,10675,0,0,0,0,0,10675,10675,0,10675,10675,0,0,0,0,0,44,0,187.35363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.147-192.168.100.5-5354-80-17,192.168.240.160,5354,192.168.49.123,80,17,04/06/2018 06:13:41 PM,30121269,9,1,0,0,0,0,0,0,0,0,0,0,0,0.331991325,3346807.667,533886.8042,4684466,3088521,27017840,3377230,562347.5838,4684466,3088521,0,0,0,0,0,0,0,0,0,72,8,0.298792192,0.033199132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.148-192.168.100.3-42640-39265-6,192.168.18.56,42640,192.168.220.218,39265,6,22/05/2018 10:34:03 AM,13406,0,2,0,0,0,0,0,0,0,0,0,0,0,149.1869312,13406,0,13406,13406,0,0,0,0,0,13406,13406,0,13406,13406,0,0,0,0,0,44,0,149.1869312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.149-192.168.100.5-60821-80-17,192.168.210.26,60821,192.168.49.123,80,17,04/06/2018 06:22:29 PM,40924611,7,1,0,0,0,0,0,0,0,0,0,0,0,0.195481394,5846373,2462274.407,10497674,3475772,37448839,6241473.167,2442146.497,10497674,4371979,0,0,0,0,0,0,0,0,0,56,8,0.17104622,0.024435174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,3475772,0,3475772,3475772,8102283,2126544.744,10497674,6436860,1,DDoS
192.168.100.150-192.168.100.3-38645-80-17,192.168.144.52,38645,192.168.49.123,80,17,04/06/2018 06:09:02 PM,22346581,7,1,0,0,0,0,0,0,0,0,0,0,0,0.357996599,3192368.714,740597.5647,4450383,2199431,19920775,3320129.167,721852.3011,4450383,2199431,0,0,0,0,0,0,0,0,0,56,8,0.313247024,0.044749575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.3-52071-25729-6,192.168.41.132,52071,192.168.49.123,25729,6,22/05/2018 03:36:03 PM,776,0,2,0,0,0,0,0,0,0,0,0,0,0,2577.319588,776,0,776,776,0,0,0,0,0,776,776,0,776,776,0,0,0,0,0,44,0,2577.319588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.150-192.168.100.6-11716-80-6,192.168.228.23,11716,192.168.49.123,80,6,04/06/2018 01:25:03 PM,37835010,2,2,200,100,100,100,100,0,100,0,50,70.71067812,7.92916402,0.105722187,12611670,10917805.08,19700148,38944,19700148,19700148,0,19700148,19700148,38944,38944,0,38944,38944,0,0,0,0,40,40,0.052861093,0.052861093,0,100,80,44.72135955,2000,0,1,0,0,0,0,0,0,1,100,100,50,0,0,0,0,0,0,2,200,2,100,-1,0,2,0,38944,0,38944,38944,18898033,1134361.912,19700148,18095918,1,DDoS
192.168.100.150-192.168.100.3-55966-80-6,192.168.194.18,55966,192.168.49.123,80,6,04/06/2018 05:11:29 PM,21791421,7,2,600,100,100,0,85.71428571,37.7964473,100,0,50,70.71067812,32.12273307,0.413006568,2723927.625,1727261.56,4862487,9243,18202876,3033812.667,1558384.743,4862487,133927,10616882,10616882,0,10616882,10616882,0,0,0,0,140,44,0.321227331,0.091779237,0,100,80,42.16370214,1777.777778,0,1,0,0,0,0,0,0,0,88.88888889,85.71428571,50,0,0,0,0,0,0,7,600,2,100,-1,29200,6,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.149-192.168.100.7-5794-80-17,192.168.168.159,5794,192.168.49.123,80,17,04/06/2018 02:29:00 PM,21692959,5,1,0,0,0,0,0,0,0,0,0,0,0,0.27658744,4338591.8,372271.3081,4743933,3765253,16949026,4237256.5,341060.5258,4540572,3765253,0,0,0,0,0,0,0,0,0,40,8,0.230489533,0.046097907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.150-192.168.100.3-57926-80-6,192.168.39.255,57926,192.168.49.123,80,6,04/06/2018 05:06:23 PM,18900821,3,1,300,100,100,100,100,0,100,100,100,0,21.16310186,0.211631019,6300273.667,3604842.282,10422139,3736790,15164031,7582015.5,4016541.173,10422139,4741892,0,0,0,0,0,0,0,0,0,60,20,0.158723264,0.052907755,100,100,100,0,0,0,1,0,0,0,0,0,0,0,125,100,100,0,0,0,0,0,0,3,300,1,100,-1,512,3,0,3736790,0,3736790,3736790,10422139,0,10422139,10422139,1,Reconnaissance
192.168.100.147-192.168.100.6-24194-80-17,192.168.40.16,24194,192.168.49.123,80,17,04/06/2018 02:20:10 PM,37302772,6,1,0,0,0,0,0,0,0,0,0,0,0,0.187653615,6217128.667,3073121.168,10155287,3645546,33657226,6731445.2,3133876.341,10155287,3676616,0,0,0,0,0,0,0,0,0,48,8,0.160845955,0.026807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,11075698,0,11075698,11075698,8742358,2115831.771,10155287,6309780,1,DoS
192.168.100.149-192.168.100.3-15093-80-6,192.168.139.219,15093,192.168.239.233,80,6,04/06/2018 05:11:54 PM,28390974,4,2,300,100,100,0,75,50,100,0,50,70.71067812,14.08898476,0.211334771,5678194.8,5494763.902,12853413,62829,15537561,5179187,4261603.169,7867932,265606,28328145,28328145,0,28328145,28328145,0,0,0,0,80,44,0.140889848,0.070444924,0,100,71.42857143,48.79500365,2380.952381,0,1,0,0,0,0,0,0,0,83.33333333,75,50,0,0,0,0,0,0,4,300,2,100,-1,29200,3,0,0,0,0,0,9375122.667,3021205.161,12853413,7404023,1,DoS
192.168.100.149-192.168.100.7-25823-80-17,192.168.64.8,25823,192.168.147.178,80,17,04/06/2018 02:25:43 PM,22089342,5,1,0,0,0,0,0,0,0,0,0,0,0,0.271624207,4417868.4,176179.0985,4719226,4299293,17765801,4441450.25,194108.4113,4719226,4299293,0,0,0,0,0,0,0,0,0,40,8,0.226353506,0.045270701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.147-192.168.100.5-8422-80-6,192.168.193.16,8422,192.168.49.123,80,6,04/06/2018 01:41:16 PM,37830617,6,2,600,100,100,100,100,0,100,0,50,70.71067812,18.50353115,0.211468927,5404373.857,2545384.244,7721260,62174,31534762,6306952.4,1180444.398,7721260,5082957,62174,62174,0,62174,62174,0,0,0,0,120,40,0.158601696,0.052867232,0,100,88.88888889,33.33333333,1111.111111,0,1,0,0,0,0,0,0,0,100,100,50,0,0,0,0,0,0,6,600,2,100,-1,0,6,0,62174,0,62174,62174,6294740.5,1056245.22,7721260,5082957,1,DoS
192.168.100.149-192.168.100.3-61986-80-6,192.168.39.171,61986,192.168.49.123,80,6,04/06/2018 01:16:07 PM,25695678,3,3,100,100,100,0,33.33333333,57.73502692,100,0,33.33333333,57.73502692,7.783410113,0.233502303,5139135.6,11308562.41,25368322,31778,25539058,12769529,17817383.93,25368322,170736,25560428,12780214,18029011.09,25528650,31778,0,0,0,0,60,68,0.116751152,0.116751152,0,100,42.85714286,53.45224838,2857.142857,0,1,0,0,0,0,0,0,1,50,33.33333333,33.33333333,0,0,0,0,0,0,3,100,3,100,-1,29200,1,0,156620,0,156620,156620,25368322,0,25368322,25368322,1,DoS
192.168.100.148-192.168.100.3-40850-64276-6,192.168.118.252,40850,192.168.49.123,64276,6,21/05/2018 03:34:01 PM,97,0,2,0,0,0,0,0,0,0,0,0,0,0,20618.5567,97,0,97,97,0,0,0,0,0,97,97,0,97,97,0,0,0,0,0,44,0,20618.5567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,Reconnaissance
192.168.100.148-192.168.100.7-21481-80-6,192.168.19.179,21481,192.168.49.123,80,6,04/06/2018 05:37:47 PM,15066661,7,1,700,100,100,100,100,0,100,100,100,0,53.0973651,0.530973651,2152380.143,308994.6239,2285739,1451949,12780922,2130153.667,332300.2808,2275705,1451949,0,0,0,0,0,0,0,0,0,140,20,0.464601945,0.066371706,100,100,100,0,0,0,1,0,0,0,0,0,0,0,112.5,100,100,0,0,0,0,0,0,7,700,1,100,-1,512,7,0,0,0,0,0,0,0,0,0,1,DDoS
192.168.100.150-192.168.100.3-43122-80-6,192.168.217.252,43122,192.168.49.123,80,6,04/06/2018 05:09:11 PM,16857280,4,1,400,100,100,100,100,0,100,100,100,0,29.66077564,0.296607756,4214320,358198.174,4531054,3767048,12382723,4127574.333,383809.8926,4531054,3767048,0,0,0,0,0,0,0,0,0,80,20,0.237286205,0.059321551,100,100,100,0,0,0,1,0,0,0,0,0,0,0,120,100,100,0,0,0,0,0,0,4,400,1,100,-1,512,4,0,0,0,0,0,0,0,0,0,1,DoS
192.168.100.148-192.168.100.3-13498-80-17,192.168.103.209,13498,192.168.49.123,80,17,04/06/2018 06:08:02 PM,22799377,10,1,0,0,0,0,0,0,0,0,0,0,0,0.482469324,2279937.7,1641256.729,5901960,1422144,18011602,2001289.111,1468649.873,5901960,1422144,0,0,0,0,0,0,0,0,0,80,8,0.438608476,0.043860848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,4787775,0,4787775,4787775,5901960,0,5901960,5901960,1,DDoS
