Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
192.168.1.195-192.168.1.1-50841-49152-6,126.137.177.74,50841,162.128.51.100,49152,6,29/04/2019 10:54:58 pm,8,2,0,0,0,0,0,0,0,0,0,0,0,0,250000,8,0,8,8,8,8,0,8,8,0,0,0,0,0,0,0,0,0,40,0,250000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,168.193.209.20,50842,153.132.170.127,41952,6,29/04/2019 10:54:59 pm,16189,2,0,0,0,0,0,0,0,0,0,0,0,0,123.5406758,16189,0,16189,16189,16189,16189,0,16189,16189,0,0,0,0,0,0,0,0,0,40,0,123.5406758,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,147.226.37.67,50842,179.234.69.4,41952,6,29/04/2019 10:55:00 pm,1274,2,0,0,0,0,0,0,0,0,0,0,0,0,1569.858713,1274,0,1274,1274,1274,1274,0,1274,1274,0,0,0,0,0,0,0,0,0,40,0,1569.858713,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,101.104.219.204,50842,158.59.17.232,41952,6,29/04/2019 10:55:01 pm,5960,2,0,0,0,0,0,0,0,0,0,0,0,0,335.5704698,5960,0,5960,5960,5960,5960,0,5960,5960,0,0,0,0,0,0,0,0,0,40,0,335.5704698,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,101.104.219.204,50842,158.59.17.232,41952,6,29/04/2019 10:55:02 pm,8431,2,0,0,0,0,0,0,0,0,0,0,0,0,237.2197841,8431,0,8431,8431,8431,8431,0,8431,8431,0,0,0,0,0,0,0,0,0,40,0,237.2197841,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,166.210.188.32,50842,181.70.185.158,41952,6,29/04/2019 10:55:03 pm,51448,2,0,0,0,0,0,0,0,0,0,0,0,0,38.87420308,51448,0,51448,51448,51448,51448,0,51448,51448,0,0,0,0,0,0,0,0,0,40,0,38.87420308,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,157.15.37.0,50842,158.59.17.232,41952,6,29/04/2019 10:55:04 pm,39,2,0,0,0,0,0,0,0,0,0,0,0,0,51282.05128,39,0,39,39,39,39,0,39,39,0,0,0,0,0,0,0,0,0,40,0,51282.05128,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,181.70.185.158,50842,123.42.253.164,41952,6,29/04/2019 10:55:05 pm,342,2,0,0,0,0,0,0,0,0,0,0,0,0,5847.953216,342,0,342,342,342,342,0,342,342,0,0,0,0,0,0,0,0,0,40,0,5847.953216,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,158.59.17.232,50842,147.226.37.67,41952,6,29/04/2019 10:55:06 pm,32359,2,0,0,0,0,0,0,0,0,0,0,0,0,61.80660713,32359,0,32359,32359,32359,32359,0,32359,32359,0,0,0,0,0,0,0,0,0,40,0,61.80660713,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50841-49152-6,158.59.17.232,50841,181.70.185.158,49152,6,29/04/2019 10:55:07 pm,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,158.59.17.232,50842,166.210.188.32,41952,6,29/04/2019 10:55:08 pm,5844,2,0,0,0,0,0,0,0,0,0,0,0,0,342.2313484,5844,0,5844,5844,5844,5844,0,5844,5844,0,0,0,0,0,0,0,0,0,40,0,342.2313484,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,162.128.51.100,50842,179.234.69.4,41952,6,29/04/2019 10:55:09 pm,2138,2,0,0,0,0,0,0,0,0,0,0,0,0,935.453695,2138,0,2138,2138,2138,2138,0,2138,2138,0,0,0,0,0,0,0,0,0,40,0,935.453695,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,107.47.26.242,50842,123.42.253.164,41952,6,29/04/2019 10:55:10 pm,2036,2,0,0,0,0,0,0,0,0,0,0,0,0,982.3182711,2036,0,2036,2036,2036,2036,0,2036,2036,0,0,0,0,0,0,0,0,0,40,0,982.3182711,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50841-49152-6,181.70.185.158,50841,166.210.188.32,49152,6,29/04/2019 10:55:11 pm,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,40,0,1000000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,126.137.177.74,50842,147.226.37.67,41952,6,29/04/2019 10:55:12 pm,12334,2,0,0,0,0,0,0,0,0,0,0,0,0,162.1533971,12334,0,12334,12334,12334,12334,0,12334,12334,0,0,0,0,0,0,0,0,0,40,0,162.1533971,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,168.193.209.20,50842,126.137.177.74,41952,6,29/04/2019 10:55:13 pm,5296,2,0,0,0,0,0,0,0,0,0,0,0,0,377.6435045,5296,0,5296,5296,5296,5296,0,5296,5296,0,0,0,0,0,0,0,0,0,40,0,377.6435045,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,162.128.51.100,50842,181.70.185.158,41952,6,29/04/2019 10:55:14 pm,7291,2,0,0,0,0,0,0,0,0,0,0,0,0,274.3107941,7291,0,7291,7291,7291,7291,0,7291,7291,0,0,0,0,0,0,0,0,0,40,0,274.3107941,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50841-49152-6,126.137.177.74,50841,166.210.188.32,49152,6,29/04/2019 10:55:15 pm,10,2,0,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,10,10,0,10,10,0,0,0,0,0,0,0,0,0,40,0,200000,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,179.234.69.4,50842,181.70.185.158,41952,6,29/04/2019 10:55:16 pm,44392,2,0,0,0,0,0,0,0,0,0,0,0,0,45.05316273,44392,0,44392,44392,44392,44392,0,44392,44392,0,0,0,0,0,0,0,0,0,40,0,45.05316273,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
192.168.1.195-192.168.1.1-50842-41952-6,149.118.196.197,50842,162.128.51.100,41952,6,29/04/2019 10:55:17 pm,8777,2,0,0,0,0,0,0,0,0,0,0,0,0,227.8682921,8777,0,8777,8777,8777,8777,0,8777,8777,0,0,0,0,0,0,0,0,0,40,0,227.8682921,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1022,0,0,20,0,0,0,0,1.56E+15,0,1.56E+15,1.56E+15,0,Benign
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
